source_id	title	platform	url	published_at	access_type	authorization_status	source_type	topic_tags	stroke_tags	timestamps	usability	confidence	notes
LYX_BILI_BV1ZI4Y1G7LP	后场步伐怎么样才是最轻松最合理的？平时怎么练习步伐更加有效？看了这个视频你就懂了！	Bilibili	https://www.bilibili.com/video/BV1zi4y1g7Lp	2020-08-19	public	official	video	footwork,training	footwork		candidate	high	Official-account public metadata; duration=900s; discovered_by=space_playlist,season; collections=步伐教学
LYX_BILI_BV1DH411D7XQ	和自己的高水平打单打，退役了，就不打了腿动不了了，加不了速，也就只能这样打了	Bilibili	https://www.bilibili.com/video/BV1Dh411d7xq	2020-08-18	public	official	video	singles	singles		candidate	high	Official-account public metadata; duration=93s; discovered_by=space_playlist
LYX_BILI_BV1DV411U7FZ	启动 步伐 学了还是用不出来？过来看看你是不是犯了这些错误（先看上期的步伐教学视频再看此视频会更有效果噢）	Bilibili	https://www.bilibili.com/video/BV1dV411U7FZ	2020-08-17	public	official	video	footwork,student_fit	footwork		candidate	high	Official-account public metadata; duration=1079s; discovered_by=space_playlist,season; collections=步伐教学
LYX_BILI_BV1UT4Y1U7X9	场地太大接不了球，对的步伐很关键！你知道什么时候用并步，什么时候用交叉步吗？	Bilibili	https://www.bilibili.com/video/BV1Ut4y1U7x9	2020-08-17	public	official	video	footwork	footwork		candidate	high	Official-account public metadata; duration=542s; discovered_by=space_playlist,season; collections=步伐教学
LYX_BILI_BV1EV411I7ZS	为什么怎么跑都接不到球？问题出在哪里呢？ 解决方案是什么？	Bilibili	https://www.bilibili.com/video/BV1Ev411i7ZS	2020-08-15	public	official	video	unclassified_public_video	all		candidate	high	Official-account public metadata; duration=599s; discovered_by=space_playlist,season; collections=步伐教学
LYX_BILI_BV1Z64Y1F7YS	高远球打不到位？转身挥拍老发不上力？来看看你是不是跟他们一样有同样的问题。	Bilibili	https://www.bilibili.com/video/BV1Z64y1F7Ys	2020-08-15	public	official	video	high_clear,power	high_clear		candidate	high	Official-account public metadata; duration=473s; discovered_by=space_playlist,season; collections=高远球-平高球教学
LYX_BILI_BV1HZ4Y1M7WB	羽毛球高远球教学之-教你如何转身挥拍！   什么？！上一个视频你已经看完了？那来学学怎么转身打高远球吧！（没看上一个视频的一定要回去先看高远球教学视频噢）	Bilibili	https://www.bilibili.com/video/BV1hZ4y1M7wB	2020-08-14	public	official	video	high_clear,power	high_clear		candidate	high	Official-account public metadata; duration=853s; discovered_by=space_playlist,season; collections=高远球-平高球教学
LYX_BILI_BV13C4Y1T7SN	羽毛球高远球教学之-五分钟教会你羽毛球高远球到底该怎么打！高远球打不到后场？看了视频后这个问题将不再存在！	Bilibili	https://www.bilibili.com/video/BV13C4y1t7Sn	2020-08-14	public	official	video	high_clear	high_clear		candidate	high	Official-account public metadata; duration=295s; discovered_by=space_playlist,season; collections=高远球-平高球教学
LYX_BILI_BV1VZ4Y1K7D5	羽毛球搓球教学之-噢，不。这不是教学，我只是把“幸运”天赋点满了！（如果我能忍住不笑，应该能搓的更多）	Bilibili	https://www.bilibili.com/video/BV1VZ4y1K7d5	2020-08-14	public	official	video	frontcourt	frontcourt		candidate	high	Official-account public metadata; duration=59s; discovered_by=space_playlist,season; collections=搓球教学-龙卷风搓球
LYX_BILI_BV1CZ4Y1M7HO	羽毛球搓球教学之-教你如何搓出“龙卷风”      什么？！这个人居然搓出了龙卷风？！	Bilibili	https://www.bilibili.com/video/BV1CZ4y1M7ho	2020-08-13	public	official	video	frontcourt	frontcourt		candidate	high	Official-account public metadata; duration=60s; discovered_by=space_playlist,season; collections=搓球教学-龙卷风搓球
LYX_BILI_BV11RPMELEHV	【直播回放】聊技术和战术 2025年02月05日22点场	Bilibili	https://www.bilibili.com/video/BV11RPmeLEhv	2025-02-05	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8909s; discovered_by=series; collections=直播回放
LYX_BILI_BV11MHPZQEKR	【直播回放】聊技术和战术 2025年08月01日22点场	Bilibili	https://www.bilibili.com/video/BV11mhpzqEKr	2025-08-01	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8146s; discovered_by=series; collections=直播回放
LYX_BILI_BV11S421M7WR	【直播回放】聊技术和战术 2024年6月12日22点场	Bilibili	https://www.bilibili.com/video/BV11s421M7Wr	2024-06-12	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8656s; discovered_by=series; collections=直播回放
LYX_BILI_BV123SVY2EMI	【直播回放】聊技术和战术 2024年10月30日22点场	Bilibili	https://www.bilibili.com/video/BV123SVY2Emi	2024-10-30	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7659s; discovered_by=series; collections=直播回放
LYX_BILI_BV12CZPYGE7M	【直播回放】聊技术和战术 2025年03月26日22点场	Bilibili	https://www.bilibili.com/video/BV12CZPYGE7m	2025-03-26	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9824s; discovered_by=series; collections=直播回放
LYX_BILI_BV12K411S7KU	【直播回放】聊技术和战术 2024年1月3日22点场	Bilibili	https://www.bilibili.com/video/BV12K411s7kU	2024-01-03	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8179s; discovered_by=series; collections=直播回放
LYX_BILI_BV12M411V7FE	【直播回放】聊技术聊战术聊故事 2023年1月29日20点场	Bilibili	https://www.bilibili.com/video/BV12M411v7fE	2023-01-29	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5786s; discovered_by=series; collections=直播回放
LYX_BILI_BV12Z421N7Q8	【直播回放】聊技术和战术 2024年08月21日22点场	Bilibili	https://www.bilibili.com/video/BV12Z421N7Q8	2024-08-22	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7512s; discovered_by=series; collections=直播回放
LYX_BILI_BV12B4Y1V72D	【直播回放】聊技术和战术 2023年12月20日22点场	Bilibili	https://www.bilibili.com/video/BV12b4y1V72D	2023-12-20	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7923s; discovered_by=series; collections=直播回放
LYX_BILI_BV12K4Y1W7MF	【直播回放】聊技术和战术 2023年9月17日21点场	Bilibili	https://www.bilibili.com/video/BV12k4y1w7mF	2023-09-17	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7894s; discovered_by=series; collections=直播回放
LYX_BILI_BV134421S7LF	【直播回放】聊技术和战术 2024年08月11日22点场	Bilibili	https://www.bilibili.com/video/BV134421S7Lf	2024-08-11	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8063s; discovered_by=series; collections=直播回放
LYX_BILI_BV13N7YZZEKN	【直播回放】聊技术和战术 2025年06月01日22点场	Bilibili	https://www.bilibili.com/video/BV13N7yzzEkn	2025-06-01	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10472s; discovered_by=series; collections=直播回放
LYX_BILI_BV13WTOZUEJY	【直播回放】聊技术和战术 2025年06月08日22点场	Bilibili	https://www.bilibili.com/video/BV13WTozUEjY	2025-06-08	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10051s; discovered_by=series; collections=直播回放
LYX_BILI_BV13F421Z7JN	【直播回放】聊技术和战术 2024年3月20日22点场	Bilibili	https://www.bilibili.com/video/BV13f421Z7jN	2024-03-20	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8072s; discovered_by=series; collections=直播回放
LYX_BILI_BV141421T7NJ	【直播回放】聊技术和战术 2024年07月28日22点场	Bilibili	https://www.bilibili.com/video/BV141421t7nJ	2024-07-28	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8146s; discovered_by=series; collections=直播回放
LYX_BILI_BV1494Y137SE	【直播回放】聊技术和战术 2023年11月12日21点场	Bilibili	https://www.bilibili.com/video/BV1494y137SE	2023-11-12	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8160s; discovered_by=series; collections=直播回放
LYX_BILI_BV14KZ6Y5EYK	【直播回放】聊技术和战术 2025年03月30日22点场	Bilibili	https://www.bilibili.com/video/BV14KZ6Y5Eyk	2025-03-31	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9076s; discovered_by=series; collections=直播回放
LYX_BILI_BV14Z421I7UQ	【直播回放】聊技术和战术 2024年08月07日22点场	Bilibili	https://www.bilibili.com/video/BV14z421i7uq	2024-08-07	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8837s; discovered_by=series; collections=直播回放
LYX_BILI_BV1584Y1X7IM	【直播回放】聊技术和战术 2023年10月29日21点场	Bilibili	https://www.bilibili.com/video/BV1584y1X7iM	2023-10-29	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=4914s; discovered_by=series; collections=直播回放
LYX_BILI_BV15K411V7M2	【直播回放】聊技术和战术 2024年1月10日22点场	Bilibili	https://www.bilibili.com/video/BV15K411v7m2	2024-01-11	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7291s; discovered_by=series; collections=直播回放
LYX_BILI_BV165BZYAE7U	【直播回放】聊技术和战术 2024年11月27日22点场	Bilibili	https://www.bilibili.com/video/BV165BZYAE7U	2024-11-27	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8187s; discovered_by=series; collections=直播回放
LYX_BILI_BV16JMWZMEVI	【直播回放】聊技术和战术 2025年06月11日22点场	Bilibili	https://www.bilibili.com/video/BV16jMWzMEVi	2025-06-11	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10978s; discovered_by=series; collections=直播回放
LYX_BILI_BV16X4Y1Q7SH	【直播回放】聊技术和战术 2024年3月13日22点场	Bilibili	https://www.bilibili.com/video/BV16x4y1Q7sh	2024-03-13	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6069s; discovered_by=series; collections=直播回放
LYX_BILI_BV17YSMY8EUN	【直播回放】聊技术和战术 2024年11月03日22点场	Bilibili	https://www.bilibili.com/video/BV17YSmY8Eun	2024-11-03	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8782s; discovered_by=series; collections=直播回放
LYX_BILI_BV17JWSEAE7S	【直播回放】聊技术和战术 2025年02月16日22点场	Bilibili	https://www.bilibili.com/video/BV17jwSeAE7s	2025-02-16	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8651s; discovered_by=series; collections=直播回放
LYX_BILI_BV18B4Y1R7HK	【直播回放】聊技术和战术 2023年10月25日21点场	Bilibili	https://www.bilibili.com/video/BV18B4y1R7Hk	2023-10-25	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6935s; discovered_by=series; collections=直播回放
LYX_BILI_BV18S411A7PJ	【直播回放】聊技术和战术 2024年6月23日22点场	Bilibili	https://www.bilibili.com/video/BV18S411A7pJ	2024-06-23	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8645s; discovered_by=series; collections=直播回放
LYX_BILI_BV18S421W7UW	【直播回放】聊技术和战术 2024年3月6日22点场	Bilibili	https://www.bilibili.com/video/BV18S421w7Uw	2024-03-06	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5428s; discovered_by=series; collections=直播回放
LYX_BILI_BV18Y411Y7PG	【直播回放】聊技术聊战术聊故事 2023年2月19日21点场	Bilibili	https://www.bilibili.com/video/BV18Y411Y7pG	2023-02-19	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=3709s; discovered_by=series; collections=直播回放
LYX_BILI_BV18I421V7YB	【直播回放】聊技术和战术 2024年6月2日22点场	Bilibili	https://www.bilibili.com/video/BV18i421v7yB	2024-06-03	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7914s; discovered_by=series; collections=直播回放
LYX_BILI_BV18P4Y1M7CW	【直播回放】聊技术和战术 2023年10月8日21点场	Bilibili	https://www.bilibili.com/video/BV18p4y1M7cw	2023-10-08	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5489s; discovered_by=series; collections=直播回放
LYX_BILI_BV18Q9OYPEFX	【直播回放】聊技术和战术 2025年03月05日22点场	Bilibili	https://www.bilibili.com/video/BV18q9oYpEfx	2025-03-05	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=3416s; discovered_by=series; collections=直播回放
LYX_BILI_BV18S4Y147FU	【直播回放】聊技术聊战术聊故事 2023年1月26日21点场	Bilibili	https://www.bilibili.com/video/BV18s4y147fU	2023-01-26	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=1220s; discovered_by=series; collections=直播回放
LYX_BILI_BV19C411E7ML	【直播回放】聊技术和战术 2024年5月8日22点场	Bilibili	https://www.bilibili.com/video/BV19C411E7mL	2024-05-08	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6899s; discovered_by=series; collections=直播回放
LYX_BILI_BV19G41167BZ	【直播回放】聊技术和战术 2023年12月27日22点场	Bilibili	https://www.bilibili.com/video/BV19G41167bz	2023-12-27	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7545s; discovered_by=series; collections=直播回放
LYX_BILI_BV19K4Y1Q7A3	【直播回放】聊技术和战术 2024年1月17日22点场	Bilibili	https://www.bilibili.com/video/BV19K4y1q7A3	2024-01-17	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7716s; discovered_by=series; collections=直播回放
LYX_BILI_BV19P9YYOERZ	【直播回放】聊技术和战术 2025年03月02日22点场	Bilibili	https://www.bilibili.com/video/BV19P9YYoErZ	2025-03-02	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8888s; discovered_by=series; collections=直播回放
LYX_BILI_BV1A6BSZPE4C	【直播回放】聊技术和战术 2025年08月15日22点场	Bilibili	https://www.bilibili.com/video/BV1A6bszPE4C	2025-08-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7119s; discovered_by=series; collections=直播回放
LYX_BILI_BV1AF411I7AS	单打双打混双 网前怎么勾对角？为什么很多人勾的又远又高？【李宇轩教练】	Bilibili	https://www.bilibili.com/video/BV1AF411i7AS	2022-01-14	public	official	video	frontcourt,doubles,singles	frontcourt,doubles,singles		candidate	high	Official-account public metadata; duration=2352s; discovered_by=season; collections=勾球 搓球教学
LYX_BILI_BV1AYNZZZEMZ	【直播回放】聊技术和战术 2025年09月28日22点场	Bilibili	https://www.bilibili.com/video/BV1AYnZzzEMz	2025-09-28	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10479s; discovered_by=series; collections=直播回放
LYX_BILI_BV1AE4CE9ECC	【直播回放】聊技术和战术 2024年09月11日22点场	Bilibili	https://www.bilibili.com/video/BV1Ae4Ce9ECc	2024-09-11	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8478s; discovered_by=series; collections=直播回放
LYX_BILI_BV1AWKAYTE6F	【直播回放】聊技术和战术 2024年12月18日22点场	Bilibili	https://www.bilibili.com/video/BV1AwkAYtE6f	2024-12-18	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8911s; discovered_by=series; collections=直播回放
LYX_BILI_BV1B5GEZTEKG	【直播回放】聊技术和战术 2025年07月20日22点场	Bilibili	https://www.bilibili.com/video/BV1B5gezTEkg	2025-07-20	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7750s; discovered_by=series; collections=直播回放
LYX_BILI_BV1BS411C7WV	【直播回放】聊技术和战术 2024年07月07日22点场	Bilibili	https://www.bilibili.com/video/BV1BS411c7wV	2024-07-07	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8738s; discovered_by=series; collections=直播回放
LYX_BILI_BV1BNWKEJEXE	【直播回放】聊技术和战术 2025年01月19日22点场	Bilibili	https://www.bilibili.com/video/BV1BnwkejEXE	2025-01-19	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8150s; discovered_by=series; collections=直播回放
LYX_BILI_BV1BOPCZKEYI	【直播回放】聊技术和战术 2025年09月14日22点场	Bilibili	https://www.bilibili.com/video/BV1BopczkEYi	2025-09-14	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10449s; discovered_by=series; collections=直播回放
LYX_BILI_BV1CQ43EHEFT	【直播回放】聊技术和战术 2024年10月02日22点场	Bilibili	https://www.bilibili.com/video/BV1Cq43ehEFT	2024-10-02	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7711s; discovered_by=series; collections=直播回放
LYX_BILI_BV1CVPBZHE8T	【直播回放】聊技术和战术 2025年09月17日22点场	Bilibili	https://www.bilibili.com/video/BV1CvpbzhE8T	2025-09-17	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9440s; discovered_by=series; collections=直播回放
LYX_BILI_BV1DFTEZGEAF	【直播回放】聊技术和战术 2025年06月04日22点场	Bilibili	https://www.bilibili.com/video/BV1DfTEzgEAF	2025-06-04	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=24s; discovered_by=series; collections=直播回放
LYX_BILI_BV1DX4Y1X7HM	【直播回放】聊技术和战术 2024年07月14日22点场	Bilibili	https://www.bilibili.com/video/BV1Dx4y1x7HM	2024-07-14	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7646s; discovered_by=series; collections=直播回放
LYX_BILI_BV1ENJGZXEZN	【直播回放】聊技术和战术 2025年05月25日21点场	Bilibili	https://www.bilibili.com/video/BV1ENjGzxEzN	2025-05-25	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=1886s; discovered_by=series; collections=直播回放
LYX_BILI_BV1ER421U7NK	【直播回放】聊技术和战术 2024年4月28日22点场	Bilibili	https://www.bilibili.com/video/BV1Er421u7nk	2024-04-28	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5452s; discovered_by=series; collections=直播回放
LYX_BILI_BV1EWLPZAEPC	【直播回放】聊技术和战术 2025年04月20日22点场	Bilibili	https://www.bilibili.com/video/BV1EwLPzaEPC	2025-04-20	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=12069s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GNLAZPEEN	【直播回放】聊技术和战术 2025年04月23日22点场	Bilibili	https://www.bilibili.com/video/BV1GNLazPEen	2025-04-23	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9093s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GV411A7HV	【直播回放】聊技术和战术 2023年9月20日21点场	Bilibili	https://www.bilibili.com/video/BV1GV411A7HV	2023-09-20	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7248s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GEDLYYEGR	【直播回放】聊技术和战术 2024年11月06日22点场	Bilibili	https://www.bilibili.com/video/BV1GeDLYYEGR	2024-11-06	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7328s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GS421P7KC	【直播回放】聊技术和战术 2024年5月15日22点场	Bilibili	https://www.bilibili.com/video/BV1Gs421P7Kc	2024-05-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7548s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GVEGZXEWE	【直播回放】聊技术和战术 2025年05月11日22点场	Bilibili	https://www.bilibili.com/video/BV1GvEGzXEWE	2025-05-11	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10518s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GW4M1Z7SU	【直播回放】聊技术和战术 2024年3月1日22点场	Bilibili	https://www.bilibili.com/video/BV1Gw4m1Z7su	2024-03-01	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5718s; discovered_by=series; collections=直播回放
LYX_BILI_BV1HA4M1L7ZF	【直播回放】聊技术和战术 2024年1月31日22点场	Bilibili	https://www.bilibili.com/video/BV1HA4m1L7Zf	2024-02-02	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5615s; discovered_by=series; collections=直播回放
LYX_BILI_BV1J2421Z7CB	【直播回放】聊技术和战术 2024年07月21日21点场	Bilibili	https://www.bilibili.com/video/BV1J2421Z7Cb	2024-07-21	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7436s; discovered_by=series; collections=直播回放
LYX_BILI_BV1JM4M1Y7GT	【直播回放】聊技术和战术 2024年5月12日22点场	Bilibili	https://www.bilibili.com/video/BV1JM4m1y7GT	2024-05-12	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7490s; discovered_by=series; collections=直播回放
LYX_BILI_BV1JS4Y157V1	春节期间在家怎么训练/减肥/保持水平？球馆不营业，不慌！	Bilibili	https://www.bilibili.com/video/BV1JS4y157v1	2022-02-05	public	official	video	training	all		candidate	high	Official-account public metadata; duration=1622s; discovered_by=season; collections=适合羽毛球的体能训练以及热身教学
LYX_BILI_BV1JX4GEZELQ	【直播回放】聊技术和战术 2024年10月02日22点场	Bilibili	https://www.bilibili.com/video/BV1Jx4GeZELQ	2024-10-02	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=461s; discovered_by=series; collections=直播回放
LYX_BILI_BV1K7421F76T	【直播回放】聊技术和战术 2024年5月29日22点场	Bilibili	https://www.bilibili.com/video/BV1K7421f76t	2024-05-29	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8175s; discovered_by=series; collections=直播回放
LYX_BILI_BV1KV4Y1H7JE	【直播回放】聊技术和战术 2023年7月9日21点场	Bilibili	https://www.bilibili.com/video/BV1KV4y1h7jE	2023-07-09	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6700s; discovered_by=series; collections=直播回放
LYX_BILI_BV1KXFCE4ELM	【直播回放】聊技术和战术 2025年02月02日22点场	Bilibili	https://www.bilibili.com/video/BV1KXFCe4ELM	2025-02-02	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9045s; discovered_by=series; collections=直播回放
LYX_BILI_BV1LQEMZZE5Y	【直播回放】聊技术和战术 2025年05月18日22点场	Bilibili	https://www.bilibili.com/video/BV1LQEmzZE5y	2025-05-18	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10644s; discovered_by=series; collections=直播回放
LYX_BILI_BV1LS421O74S	【直播回放】聊技术和战术 2024年6月30日21点场	Bilibili	https://www.bilibili.com/video/BV1LS421o74S	2024-07-01	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8004s; discovered_by=series; collections=直播回放
LYX_BILI_BV1LH4Y1M7WN	【直播回放】聊技术和战术 2023年6月28日21点场	Bilibili	https://www.bilibili.com/video/BV1Lh4y1M7WN	2023-06-28	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7129s; discovered_by=series; collections=直播回放
LYX_BILI_BV1LU4Y1J7HZ	【直播回放】聊技术和战术 2023年11月19日21点场	Bilibili	https://www.bilibili.com/video/BV1Lu4y1j7HZ	2023-11-19	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7039s; discovered_by=series; collections=直播回放
LYX_BILI_BV1MW16YUEB1	【直播回放】聊技术和战术 2024年10月06日22点场	Bilibili	https://www.bilibili.com/video/BV1MW16YUEb1	2024-10-06	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9622s; discovered_by=series; collections=直播回放
LYX_BILI_BV1MR421A7IE	【直播回放】聊技术和战术 2024年6月5日22点场	Bilibili	https://www.bilibili.com/video/BV1Mr421A7iE	2024-06-05	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7693s; discovered_by=series; collections=直播回放
LYX_BILI_BV1N94Y1Q728	【直播回放】聊技术和战术 2023年7月19日21点场	Bilibili	https://www.bilibili.com/video/BV1N94y1q728	2023-07-19	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6244s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NM4Y1Q7XW	【直播回放】聊技术聊战术聊故事 2023年2月11日21点场	Bilibili	https://www.bilibili.com/video/BV1NM4y1Q7XW	2023-02-11	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5942s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NMRVYSEN8	【直播回放】聊技术和战术 2025年01月08日22点场	Bilibili	https://www.bilibili.com/video/BV1NMrvYSEN8	2025-01-08	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=49s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NN411U7JV	【直播回放】聊技术和战术 2023年7月12日21点场	Bilibili	https://www.bilibili.com/video/BV1NN411U7JV	2023-07-12	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5897s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NT421Z7QN	【直播回放】聊技术和战术 2024年08月28日22点场	Bilibili	https://www.bilibili.com/video/BV1NT421z7qn	2024-08-28	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7925s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NVAXEDEZW	【直播回放】聊技术和战术 2025年02月23日22点场	Bilibili	https://www.bilibili.com/video/BV1NVAXedEZw	2025-02-23	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5203s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NY411975C	【直播回放】聊技术聊战术聊故事 2023年1月24日21点场	Bilibili	https://www.bilibili.com/video/BV1NY411975C	2023-01-25	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9054s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NPVYZ9EME	【直播回放】聊技术和战术 2025年05月07日22点场	Bilibili	https://www.bilibili.com/video/BV1NpVYz9Eme	2025-05-07	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=12046s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NPDEYHEUN	【直播回放】聊技术和战术 2025年04月12日23点场	Bilibili	https://www.bilibili.com/video/BV1NpdeYHEun	2025-04-12	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6094s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NY4Y1972S	【直播回放】聊技术聊战术聊故事 2023年1月25日21点场	Bilibili	https://www.bilibili.com/video/BV1Ny4y1972S	2023-01-25	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10918s; discovered_by=series; collections=直播回放
LYX_BILI_BV1PRKSZ5EEZ	【直播回放】聊技术和战术 2025年06月22日22点场	Bilibili	https://www.bilibili.com/video/BV1PRKsz5EeZ	2025-06-22	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7629s; discovered_by=series; collections=直播回放
LYX_BILI_BV1PB421777A	【直播回放】聊技术和战术 2024年08月04日22点场	Bilibili	https://www.bilibili.com/video/BV1Pb421777a	2024-08-04	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8430s; discovered_by=series; collections=直播回放
LYX_BILI_BV1PX4Y1C7DB	【直播回放】聊技术和战术 2024年2月28日22点场	Bilibili	https://www.bilibili.com/video/BV1Px4y1C7dB	2024-02-28	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7638s; discovered_by=series; collections=直播回放
LYX_BILI_BV1QTBWY8E9H	【直播回放】聊技术和战术 2024年12月15日22点场	Bilibili	https://www.bilibili.com/video/BV1QTBwY8E9H	2024-12-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8159s; discovered_by=series; collections=直播回放
LYX_BILI_BV1QH4QEOE2D	【直播回放】聊技术和战术 2024年09月15日22点场	Bilibili	https://www.bilibili.com/video/BV1Qh4QeoE2d	2024-09-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7401s; discovered_by=series; collections=直播回放
LYX_BILI_BV1QK3QZBESI	【直播回放】聊技术和战术 2025年07月06日22点场	Bilibili	https://www.bilibili.com/video/BV1Qk3qzBEsi	2025-07-06	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8557s; discovered_by=series; collections=直播回放
LYX_BILI_BV1RARZY1EKW	【直播回放】聊技术和战术 2025年04月06日22点场	Bilibili	https://www.bilibili.com/video/BV1RARzY1EKW	2025-04-06	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10493s; discovered_by=series; collections=直播回放
